MovieID;Title;KoreanTitle;Plot;ReleaseYear;RunningTime;GradeID;GradeInKoreaID;Poster;ReleaseDateInKorea;BoxOfficeWWGross;BoxOfficeUSGross;Budget
443;"The Mysterious Geographic Explorations of Jasper Morello";NULL;;2005;26;6;NULL;Badgered.jpg;1900-01-01;NULL;NULL;NULL
444;"One Man Band";"원 맨 밴드";"픽사의 단편 애니메이션으로, 한 아이의 동전을 얻기 위해 두 거리의 악사가 경쟁을 하게 된다.";2005;4;4;NULL;OneManBand.jpg;1900-01-01;NULL;NULL;NULL
445;"Six Shooter";NULL;;2004;27;6;NULL;Badgered.jpg;1900-01-01;NULL;NULL;NULL
446;"The Runawary";NULL;;2004;23;6;NULL;;1900-01-01;NULL;NULL;NULL
447;Cashback;NULL;;2004;18;6;NULL;Cashback.jpg;1900-01-01;NULL;NULL;NULL
448;"Our Time Is Up";NULL;;2004;14;6;NULL;OurTimeIsUp.jpg;1900-01-01;NULL;NULL;NULL
449;"The Last Farm";NULL;;2004;17;6;NULL;TheLastFarm.jpg;1900-01-01;NULL;NULL;NULL
451;"A Note of Triumph: The Golden Age of Norman Corwin";NULL;"1945년, 감독이자 방송인인 노먼 코윈이 유럽 전쟁의 승리에 대해 방송을 제작한 이야기";2005;39;6;NULL;ANoteofTriumphTheGoldenAgeofNormanCorwin.jpg;1900-01-01;NULL;NULL;NULL
452;"God Sleeps in Rwanda";NULL;"르완다 대학살에서 저항하고 살아남은 다섯명의 여성에 대한 다큐멘터리";2005;28;6;NULL;;1900-01-01;NULL;NULL;NULL
453;"The Death of Kevin Carter: Casualty of the Bang Bang Club";NULL;;2004;27;6;NULL;;1900-01-01;NULL;NULL;NULL
454;"The Mushroom Club";NULL;;2005;35;6;NULL;;1900-01-01;NULL;NULL;NULL
455;"March of the Penguins";NULL;"황제 펭귄의 행진을 담은 다큐멘터리";2005;80;4;NULL;MarchofthePenguins.jpg;1900-01-01;127392693;77437223;8000000
456;"Darwin‘s Nightmare";NULL;"탄자니아의 빅토리아 호수에서의 무분별한 낚시로 인해 한 종이 멸종위기에 놓이며, 유럽의 슈퍼마켓에는 멸종 위기의 생선이 판매되지만 탄자니아 가족은 굶게되는 상황에 대한 다큐멘터리";2004;107;6;NULL;DarwinsNightmare.jpg;1900-01-01;NULL;NULL;NULL
457;"Enron: The Smartest Guys in the Room";NULL;"회계 부정으로 유명한 엔론사의 흥망성쇄에 관련된 다큐멘터리";2005;110;6;NULL;EnronTheSmartestGuysintheRoom.jpg;1900-01-01;4854164;4071700;NULL
458;Murderball;NULL;"장애인 올림픽에서 휠체어를 탄 채 럭비경기에 참여했던 한 선수의 이야기";2005;88;1;NULL;Murderball.jpg;1900-01-01;1750211;1531154;NULL
459;"Street Fight";NULL;"2002년 미국 뉴저지 뉴왁의 선거를 담은 다큐멘터리";2005;83;6;NULL;StreetFight.jpg;1900-01-01;NULL;NULL;NULL
460;Tsotsi;"갱스터 초치";"요하세스버그의 어린 갱단 두목이 우연히 아이를 키우게 된다.";2005;94;6;NULL;Tsotsi.jpg;2006-06-15;9879971;2912606;NULL
461;"Don‘t Tell";"La bestia nel cuore";"직업과 사랑에 만족하며 평범한 삶을 살던 사비나는 어느날 임신했다는 것을 알게된다.";2005;120;1;NULL;DontTell.jpg;1900-01-01;NULL;NULL;NULL
462;"Joyeux Noel";NULL;"1차 세계대전중의 크리스마스 이버, 프랑스인, 독일인, 스코틀랜드인이 전쟁중에 어떻게 살아왔는지 알게되고, 여기에서 인간애를 배우게 된다.";2005;116;2;NULL;JoyeuxNoel.jpg;1900-01-01;17709155;1054361;22000000
463;"Paradise Now";"천국을 향하여";"두 어렸을 적 친구가 텔아비브에서 자살 폭탄 테러 단원을 모집한다.";2005;90;2;NULL;ParadiseNow.jpg;2006-04-13;3579902;1457843;2000000
464;"Sophie Scholl: The Final Days";"소피숄의 마지막 날들";"세계 2차대전, 가장 유명한 반 나치 레지스탕스였던 소피 숄의 마지막 날 이야기";2005;120;2;NULL;SophieSchollTheFinalDays.jpg;2006-06-22;10804315;680331;NULL
465;"The Curse of the Were-Rabbit";"월래스와 그로밋: 거대토끼의 저주";"월레스와 그의 개 그로밋은 매년 열리는 거대 식물 경연대회의 미스터리를 풀려고 한다.";2005;85;4;NULL;TheCurseoftheWere-Rabbit.jpg;2005-11-04;192610372;56110897;30000000
466;"Corpse Bride";유령신부;"When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.";2005;77;4;NULL;CorpseBride.jpg;2005-11-03;117195061;53359111;40000000
467;"Howl‘s Moving Castle";"하울의 움직이는 성";"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking home.";2004;119;3;NULL;HowlsMovingCastle.jpg;2005-11-03;235184110;4711096;NULL
468;"Million Dollar Baby";"밀리언 달러 베이비";"여성 복서를 희망하는 한 여자가 한 늙은 권투 트레이너를 찾아온다.";2004;122;2;NULL;MillionDollarBaby.jpg;2005-11-03;216763646;100492203;30000000
469;"Exodus: Gods and Kings";"엑소더스: 신들과 왕들";"모세는 이집트의 파라오 람세스에 대항하여 600,000명의 노예를 이끌고 이집트를 탈출한다.";2014;150;2;NULL;ExodusGodsandKings.jpg;2014-12-03;268031828;65014513;140000000
470;"The Aviator";에비에이터;"기인으로 평가받는, 전설적인 영화 감독이자 비행사였던 하워드 휴즈의 이야기로, 1920년에서 1940년대까지의, 그의 비행에 대한 열정에 관련된 이야기를 중심으로 한 일대기";2004;170;2;NULL;TheAviator.jpg;2005-02-18;213741459;102610330;110000000
471;"Finding Neverland";"네버랜드를 찾아서";"J.M 배리 경의 우정과 그에게 피터 팬에 대한 영감을 떠올리게 해 준 가족들의 이야기";2004;106;3;NULL;FindingNeverland.jpg;2005-02-18;116766556;51680613;25000000
472;Ray;레이;"전설적인 리듬&블루스 뮤지션이었던 레이 찰스의 일대기";2004;152;2;NULL;Ray.jpg;2005-02-25;124731534;75331600;40000000
473;Sideways;사이드웨이;"중년을 향해 달려가는, 상황에 크게 낙심하지는 않는 두 두 남자가,  캘리포니아의 와인 생산지로 여햐을 떠나면서 벌어지는 이야기";2004;126;1;NULL;Sideways.jpg;2005-02-18;109706931;71503593;16000000
474;"Hotel Rwanda";"호텔 르완다";"르완다의 대통령이 암살당하면서 일어난 르완다 학살 사건 이야기. 전세계가 외면한 1,268명의 이웃을 지켜냈던 폴 루세사바기나의 실제 이야기";2004;121;2;NULL;HotelRwanda.jpg;2006-09-07;33882243;23530892;17500000
475;"Being Julia";"빙 줄리아";"1930년대의 런던, 최고의 여배우 줄리아는 너무도 안정적인 자신의 삶에 권태를 느끼고, 가른 남자와 사랑에 빠지게 된다.";2004;104;2;NULL;BeingJulia.jpg;2005-10-27;14339171;7739049;18000000
476;"Eternal Sunshine of the Spotless Mind";"이터널 선샤인";"사랑하던 연인이 위기를 맞아 헤어지고, 여자는 홧김에 기억을 지우는 병원을 찾아가 둘만의 기억을 삭제한다. 이를 알게된 남자 역시 기억을 지우기 위해 병원을 찾아가고, 기억이 지워지는 과정에서 남자는 그 소중함을 깨닿게 된다.";2004;108;2;NULL;EternalSunshineoftheSpotlessMind.jpg;2005-11-10;72258126;34400301;20000000
477;"Maria Full of Grace";"기품있는 마리아";"예기치 않은 임신을 하세 된 콜럼비아의 10대 소녀 마리아는 돈을 벌기 위해 보고타로 떠나고, 마약 운반책이 되어 미국으로 오게된다.";2004;101;1;NULL;MariaFullofGrace.jpg;2005-11-10;12594630;6529624;3000000
478;"Vera Drake";"베라 드레이크";"베라는 임신하고 어찌할 줄 모르는 어린 소녀들을 위해 간혹 낙태 수술을 해주곤 하는데, 그 소녀 중 한 명이 병원에 입원하면서 베라의 평온한 일상은 깨어진다.";2004;125;1;NULL;VeraDrake.jpg;2005-11-10;13267869;3775283;11000000
479;Closer;클로저;"복잡다난한 두 커플의 이야기";2004;104;1;NULL;Closer.jpg;2005-11-10;115505027;33987757;27000000
480;Collateral;콜레트럴;"로스앤젤리스의 택시 운전사는 어느날 이상한 손님을 태운다. 그 손님은 킬러로, 마지막 희생자로 자신을 죽이려던 참이었다.";2004;120;1;NULL;Collateral.jpg;2005-11-10;217764291;101005703;65000000
481;Kinsey;"킨제이 보고서";"사람의 섹스에 관련된 연구의 선구자였던 알프레드 킨제이의 삶에 대한 이야기.";2004;118;1;NULL;Kinsey.jpg;2005-05-13;16918723;10254979;11000000
482;"The Incredibles";인크레더블;"도시에서 사람들과 섞여 정체를 드러내지 않고 사는 수퍼히어로 가족이 어느날 닥친 위험에 맞서기 위해 다시 정체를 드러낸다.";2004;115;3;NULL;TheIncredibles.jpg;2004-12-15;631442092;261441092;92000000
483;"Before Sunset";"비포 선셋";"제시와 셀린느가 비엔나에서 만난지 9년 후, 제시의 출판 기념회 투어로 둘은 파리에서 다시 만나게 된다.";2004;80;1;NULL;BeforeSunset.jpg;2003-09-13;15992615;5820649;2700000
484;"The Motorcycle Diaries";"모터 사이클 다이어리";"세상이 그를 부르기 전, 세상이 그를 알아주기 전, 그의 삶을 바꾸었던 체 게바라의 오토바이 여행";2004;126;1;NULL;TheMotorcycleDiaries.jpg;2004-11-12;57663224;16781387;NULL
485;"The Passion of the Christ";"패션 오브 크라이스트";"나자렛 예수의 마지막 12시간";2004;127;1;NULL;ThePassionoftheChrist.jpg;2004-04-02;611899420;370782930;30000000
486;"The Phantom of the Opera";"오페라의 유령";"성공을 목전에 둔 젋은 소프라노가 오페라 하우스 아래에 숨어사는 천재 음악가로 인해 혼란에 빠진다.";2004;143;2;NULL;ThePhantomoftheOpera.jpg;2004-12-08;154648887;51268815;70000000
487;"House of Flying Daggers";연인(十面埋伏);"중국의 당 왕조시대, 반란 조직 비도문을 쫒던 지방 관리는 비도문의 자객과 사랑에 빠지게 된다.";2004;119;2;NULL;HouseofFlyingDaggers.jpg;2004-09-09;92863945;11050094;NULL
488;"A Very Long Engagement";인게이지먼트;"1차 세계대전에서, 전장으로 떠는 약혼자를 찾는 젊은 여성의 이야기";2004;133;1;NULL;AVeryLongEngagement.jpg;2005-03-11;70115868;6524389;56600000
489;"Lemony Snicket‘s A Series of Unfortunate Events";"레모니 스니켓의 위험한 대결";"화재로 부모를 잃은 세 자매는 먼 친척 올라프 백작과 함께 살게 되지만, 그는 유산을 노리는 비열하고 사악한 인물이었다.";2004;108;3;NULL;LemonySnicketsASeriesofUnfortunateEvents.jpg;2005-01-27;209073645;118634549;140600000
1484;Troy;트로이;"호머의 대 서사시 오딧세이아의 트로이 전쟁 이야기로, 그리스 연합군이 트로이와의 전쟁에서 이기게 되는 이야기";2004;163;1;NULL;Troy.jpg;2004-03-21;497409852;133378256;175600000
1485;"The Polar Express";"폴라 익스프레스";"한 어린 소년이 폴라 익스프레스를 타고 북극점으로 가는 마법의 모험을 떠나게 된다. 이 모험으로 소년은 우정과 용기, 크리스마스의 정신을 배운다.";2004;100;4;NULL;ThePolarExpress.jpg;2006-01-20;307514317;183373735;165000000
1486;"Spider-Man 2";"스파이더맨 2";"피터 파커의 삶은 경제적으로 쪼들리고 학업과 친구에 있어서도 여러 문제에 직면하게 된다. 그 와중에 그는 천재적인 과학자 였다 악당이 된 닥터 옥토퍼스와 싸워야 한다.";2004;127;2;NULL;Spider-Man2.jpg;2004-06-30;783766341;373585825;200000000
1487;"Safety Not Guaranteed";"안전은 보장할 수 없음";"잡지사의 세 명의 직원이 시간 여행을 같이할 동료를 구한다는 광고를 보고 인터뷰를 하러 가게된다.";2012;86;1;NULL;SafetyNotGuaranteed.jpg;2014-06-12;4010957;4010957;750000
1488;"Harry Potter and the Prisoner of Azkaban";"해리포터와 아즈카반의 죄수";"해리의 호그와트 3년차, 새 어둠의 바법 방어술 교수가 부임해 온다. 이는 또 다른 문제를 일으키고, 살인자 시리우스 블랙은 아즈카반을 탈옥하여 해리를 향해 온다.";2004;142;3;NULL;HarryPotterandthePrisonerofAzkaban.jpg;2004-07-16;796688549;249541069;130000000
1489;"I, Robot";"아이, 로봇";"In 2035 a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity.";2004;115;2;NULL;IRobot.jpg;2004-07-29;347234916;144801023;120000000
1490;"The Sea Inside";"씨 인사이드";"The factual story of Spaniard Ramon Sampedro, who fought a thirty-year campaign in favor of euthanasia and his own right to die.";2004;125;2;NULL;TheSeaInside.jpg;2007-03-15;38535221;2104923;10000000
1491;"The Chorus";코러스;"The new teacher at a severely administered boys‘ boarding school works to positively affect the students‘ lives through music.";2004;97;2;NULL;TheChorus.jpg;2005-03-03;83580170;3635164;5500000
1492;"Shrek 2";"슈렉 2";"피오나 공주의 부모는 슈렉과 피오나의 결혼 축하를 위해 저녁 식사에 초대한다.";2004;93;2;NULL;Shrek2.jpg;1900-01-01;919838758;441226247;150000000
1493;"Mad Max: Fury Road";"매드맥스 : 분노의 도로";"핵 전쟁으로 문명이 멸망한 후 모든 인간성이 사라진 삭막한 사막의 세상에서, 포로가 된 맥스는 그녀의 어린시절 고향으로 돌아가려 하는 여성 사령관 퓨리오사와 함께 물을 지배한 독재자 임모탈과 싸우게 된다.";2015;120;1;NULL;MadMaxFuryRoad.jpg;2015-05-14;366253185;150253185;150000000
1494;"The Village";빌리지;"The population of a small, isolated countryside village believe that their alliance with the mysterious creatures that inhabit the forest around them is coming to an end.";2004;108;2;NULL;TheVillage.jpg;2004-09-24;256697520;114197520;60000000
1495;Ryan;라이언;"The movie talks about the life of Ryan Larkin, a gifted Canadian animator of the late ‘60s and the early ‘70s.";2004;14;9;NULL;Ryan.jpg;1900-01-01;NULL;NULL;NULL
1496;"Birthday Boy";"축 생일";"Korean War, 1951 Little Manuk is playing on the streets of his village and dreaming of life at the front where his father is a soldier. He returns home to find a parcel on the doorstep and, thinking it is a birthday present, he opens it. But its contents will change his life. ";2004;10;10;NULL;BirthdayBoy.jpg;1900-01-01;NULL;NULL;NULL
1497;"Gopher Broke";NULL;"A gopher finds himself on a road where trucks are hauling produce to market. He hits on the idea of shaking some of the produce loose for himself, but other animals always beat him to the booty. That is, until a truck comes along with a cow... ";2004;4;6;NULL;GopherBroke.jpg;1900-01-01;NULL;NULL;NULL
1498;"Guard Dog";NULL;;2004;5;6;NULL;;1900-01-01;NULL;NULL;NULL
1499;Lorenzo;로렌조;;2004;5;4;NULL;;1900-01-01;NULL;NULL;NULL
1500;Wasp;NULL;"Zoe is a single mother who lives with her four children in Dartford. She is poor and can‘t afford to buy food. One day her ex-boyfriend drives by and asks her to go on a date with him. ";2003;26;6;NULL;;1900-01-01;NULL;NULL;NULL
1501;"7:35 in the Morning";NULL;"A woman enters a restaurant one morning - only to be met with silence instead of people talking.";2003;8;6;NULL;;1900-01-01;NULL;NULL;NULL
1502;"Everything in This Country Must";NULL;"Northern Ireland. Soldiers, through inattention, run into a car with a woman and her young son. Two years later, a horse is stuck in the river, and the soldiers happen along, but the";2004;20;6;NULL;;1900-01-01;NULL;NULL;NULL
1503;"Little Terrorist";NULL;"The movie revolves around Jamal, a 10 year old Pakistani Muslim boy. While he was playing cricket near the Indo-Pak border with some of his friends, he crossed the Indian side of the border... ";2004;15;6;NULL;LittleTerrorist.jpg;1900-01-01;NULL;NULL;NULL
1504;"Two Cars, One Night";NULL;"Sometimes first love is found in the most unlikely of places, like in the carpark outside the Te Kaha pub.";2004;12;6;NULL;;1900-01-01;NULL;NULL;NULL
1505;"Mighty Times: The Children‘s March";NULL;"1963년 5월 2일, 아이들은 버밍험 알라배마의 분리를 막기위해 거리로 나섰다.";2004;40;6;NULL;;1900-01-01;NULL;NULL;NULL
1506;"Autism Is a World";NULL;"A documentary on an autistic woman‘s inner world, her writing, and the friends she made while in college.";2004;40;6;NULL;AutismIsaWorld.jpg;1900-01-01;NULL;NULL;NULL
1507;"The Children of Leningradsky";NULL;"AIDS, drug abuse, police brutality, and other social ills in post-Soviet Russia";2005;35;6;NULL;;1900-01-01;NULL;NULL;NULL
1508;Hardwood;NULL;"A film about the director‘s relationship with his father who was a team member of the Harlem Globetrotters.";2005;29;6;NULL;Hardwood.jpg;1900-01-01;NULL;NULL;NULL
1509;"Sister Rose‘s Passion";NULL;"Celebrates Sister Rose Thering, for 67 years a Dominican nun. Her passion is anti-Semitism. Archival footage looks at her growing up in Wisconsin and taking the veil in her teens.";2004;39;6;NULL;SisterRosesPassion.jpg;1900-01-01;NULL;NULL;NULL
1510;"Born Into Brothels: Calcutta‘s Red Light Kids";NULL;"Two documentary filmmakers chronicle their time in Sonagchi, Calcutta and the relationships they developed with children of prostitutes who work the city‘s notorious red light district.";2004;85;1;NULL;BornIntoBrothelsCalcuttasRedLightKids.jpg;1900-01-01;NULL;NULL;NULL
1511;"The Story of the Weeping Camel";NULL;"When a Mongolian nomadic family‘s newest camel colt is rejected by its mother, a musician is needed for a ritual to change her mind.";2003;93;3;NULL;TheStoryoftheWeepingCamel.jpg;1900-01-01;9328652;1763052;NULL
1512;"Super Size Me";"수퍼 사이즈 미";;2004;100;3;NULL;SuperSizeMe.jpg;1900-01-01;20641054;11536423;65000
1513;"Tupac: Resurrection";"투팩: 레져렉션";"Home movies, photographs, and recited poetry illustrate the life of Tupac Shakur, one of the most beloved, revolutionary, and volatile hip-hop M.Cs. of all time.";2003;112;1;NULL;TupacResurrection.jpg;1900-01-01;7808524;7718961;NULL
1514;"Twist of Faith";"트위스트 오브 페이스";"A man confronts the trauma of past sexual abuse as a boy by a Catholic priest only to find his decision shatters his relationships with his family, community and faith.";2004;87;6;NULL;TwistofFaith.jpg;1900-01-01;8129;8129;NULL
1515;"As It Is in Heaven";"애즈 인 헤븐";"A successful international conductor suddenly interrupts his career and returns alone to his childhood village in Norrland, in the far north of Sweden.It doesn‘t take long before he is asked to come and listen to the fragment of a church choir, which practises every Thursday in the parish hall. Just come along and give a little bit of good advice. He can‘t say no, and from that moment, nothing in the village is the same again. The choir develops and grows. He makes both friends and enemies. And he finds love. ";2004;133;6;NULL;AsItIsinHeaven.jpg;1900-01-01;NULL;NULL;NULL
1516;Downfall;다운폴;"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator‘s final days in his Berlin bunker at the end of WWII.";2004;156;1;NULL;Downfall.jpg;2014-01-23;92180910;5509040;NULL
1517;Yesterday;예스터데이;"After falling ill, Yesterday learns that she is HIV positive. With her husband in denial and young daughter to tend to, Yesterday‘s one goal is to live long enough to see her child go to school.";2004;96;1;NULL;Yesterday.jpg;1900-01-01;NULL;NULL;NULL
1518;"Shark Tale";샤크;"When a son of a gangster shark boss is accidently killed while on the hunt, his would-be prey and his vegetarian brother both decide to use the incident to their own advantage.";2004;90;3;NULL;SharkTale.jpg;2005-01-07;367275019;160861908;75000000
1519;"The Lord of the Rings: The Return of the King";"반지의 제왕: 왕의 귀환";"간달프와 아라곤은 프로도와 샘이 한반지를 들고 운명의 산에 도착하도록 하기 위해 인간을 이끌고 사우론의 군대에 맞선다.";2003;201;2;NULL;TheLordoftheRingsTheReturnoftheKing.jpg;2003-12-17;1119929521;377845905;94000000
1520;"Lost in Translation";"사랑도 통역이 되나요";"왕년의 영화 스타와 젊은 결혼했지만 외로운 어린 여자는 쉽게 어울릴 수 없는 도쿄에서 우연한 만남을 하게 된다.";2003;101;1;NULL;LostinTranslation.jpg;2004-02-12;119723856;44585453;4000000
1521;"Master and Commander: The Far Side of the World";"마스터 앤드 커맨더: 위대한 정복자";"During the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America.";2003;138;2;NULL;MasterandCommanderTheFarSideoftheWorld.jpg;2003-04-02;212011111;93927920;150000000
1522;"Mystic River";"미스틱 리버";"With a childhood tragedy that overshadowed their lives, three men are reunited by circumstance when one has a family tragedy.";2003;138;1;NULL;MysticRiver.jpg;2003-12-05;156822020;90135191;25000000
1523;Seabiscuit;시비스킷;"True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.";2003;140;2;NULL;Seabiscuit.jpg;2003-11-21;148336445;120277854;87000000
2521;"Cold Mountain";"콜드 마운틴";"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.";2003;154;11;NULL;ColdMountain.jpg;2003-02-20;173013509;95636509;79000000
2522;"House of Sand and Fog";"모래와 안개의 집";"An abandoned wife is evicted from her house and starts a tragic conflict with her home‘s new owners.";2003;126;11;NULL;HouseofSandandFog.jpg;2005-04-29;16942795;13040288;16500000
2523;"Pirates of the Caribbean: The Curse of the Black Pearl";"캐러비안의 해적: 블랙펄의 저주";"Blacksmith Will Turner teams up with eccentric pirate "Captain" Jack Sparrow to save his love, the governor‘s daughter, from Jack‘s former pirate allies, who are now undead.";2003;143;3;NULL;PiratesoftheCaribbeanTheCurseoftheBlackPearl.jpg;2003-09-05;654264015;305413918;140000000
2524;Monster;몬스터;"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.";2003;109;1;NULL;Monster.jpg;2003-06-18;60378584;34469210;8000000
2525;"Whale Rider";"웨일 라이더";"A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize.";2002;101;2;NULL;WhaleRider.jpg;2004-10-08;41442113;20779666;3500000
2526;"Something‘s Gotta Give";"사랑할 때 버려야 할 아까운 것들";"A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.";2003;128;2;NULL;SomethingsGottaGive.jpg;2004-02-13;266728738;124728738;80000000
2527;"The Rock";"더 록";"전사자에 대한 정부의 처우에 불만을 품은 장군이 지휘하는 반란군에 의해 알카트라즈가 점령되고 샌프란시스코가 가스 테러의 위기에 처하자, FBI의 화학 스페셜리스트와 탈옥전문가가 이에 맞서서 알카트라즈에 침투한다.";1996;136;1;NULL;TheRock.jpg;1996-07-13;335062621;134069511;75000000
2528;Ant-Man;앤트맨;"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world. ";2015;117;2;NULL;Antman.jpg;2015-09-03;519311965;180202163;130000000
2529;Spotlight;스포트라이트;"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core. ";2015;128;1;NULL;Spotlight.jpg;2016-02-24;88346473;45055776;0
2530;"The Revenant";"레버넌트: 죽음에서 돌아온 자";"A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team. ";2015;156;1;NULL;TheRevenant.jpg;2016-01-14;532950503;183637894;135000000
2531;Room;룸;"A young boy is raised within the confines of a small shed. ";2015;118;1;NULL;Room.jpg;2016-03-03;35401758;14677654;0
2532;"Bridge of Spies";"스파이 브릿지";"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.";2015;144;2;NULL;BridgeofSpies.jpg;2015-10-05;165478348;72313754;40000000
2533;"The Martian";마션;"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive. ";2015;155;2;NULL;TheMartian.jpg;2015-10-08;630161890;228433663;180000000
2534;"The Big Short";"빅 쇼트";"Four denizens in the world of high-finance predict the credit and housing bubble collapse of the mid-2000s, and decide to take on the big banks for their greed and lack of foresight. ";2015;130;1;NULL;TheBigShort.jpg;2016-01-14;133346506;70259870;28000000
2535;Trumbo;트럼보;"In 1947, Dalton Trumbo was Hollywood‘s top screenwriter, until he and other artists were jailed and blacklisted for their political beliefs. ";2015;124;1;NULL;Trumbo.jpg;2016-04-07;8235661;7857741;0
2536;"Steve Jobs";"스티브 잡스";"Steve Jobs takes us behind the scenes of the digital revolution, to paint a portrait of the man at its epicenter. The story unfolds backstage at three iconic product launches, ending in 1998 with the unveiling of the iMac.";2015;122;1;NULL;SteveJobs.jpg;2016-01-21;34441873;17766658;30000000
2537;"The Danish Girl";"대니쉬 걸";"A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda‘s marriage and work evolve as they navigate Lili‘s groundbreaking journey as a transgender pioneer. ";2015;119;1;NULL;TheDanishGirl.jpg;2016-02-17;64191523;11114018;0
2538;Brooklyn;브루클린;"An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within.";2015;117;2;NULL;Brooklyn.jpg;2016-04-21;62076141;38322743;0
2539;"The Godfather";대부;"The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.";1972;175;1;NULL;TheGodfather.jpg;1977-05-25;245066411;134966411;6000000
2540;Logan;로건;"가까운 미래, 병약해진 로건은 비밀리에 멕시코 국경에서 프로페서 X를 돌보고 있다. 로건은 돈을 모아 배를 사서 프로페서 X와 함께 바다로 가고 싶어하지만, 어린 돌연변이와 그를 찾는 비밀 집단으로 인해 다시 혼란에 말려들게 된다.";2017;137;1;NULL;Logan.jpg;2017-03-01;0;0;135000000
2541;Passengers;패신저스;"5000명의 승객을 동면상태로 싣고 120년 여정으로 우주 식민지로 떠나는 호화 우주선에서, 불의의 사고로 한 명의 승객만이 90년 먼저 깨어나게 된다.";2016;116;2;NULL;Passengers.jpg;2017-01-04;294797505;99489220;11000000
2542;"Kong: Skull Island";"콩: 스컬 아일랜드";"과학자와 군인으로 이루어진 팀이 미지의 섬으로 탐험을 떠나고, 강력한 콩을 만나게 된다. 이 섬을 탈출하기 위해서는 섬의 괴물들과 싸워야만 한다.";2017;118;2;NULL;KongSkullIsland.jpg;2017-03-08;308877238;119077238;185000000
2543;"Captain America: Civil War";"캡틴 아메리카: 시빌 워";"Political interference in the Avengers‘ activities causes a rift between former allies Captain America and Iron Man. ";2016;147;2;NULL;CaptainAmericaCivilWar.jpg;2016-04-27;1153304495;408084349;250000000
2544;"Punisher: War Zone";"퍼니셔: 워존";"After hunting down and killing hundreds of violent criminals, Frank Castle, aka The Punisher, faces his most deadly foe yet: Jigsaw.";2008;103;1;NULL;PunisherWarZone.jpg;1900-01-01;10100136;8050977;3500000
2545;"The Good, the Bad and the Ugly";"석양의 무법자";"허리춤엔 총자루를 차고, 먼지가 뒤덮힌 망토를 두르고, 늘 시가를 입에 문채 우수에 찬 눈빚으로 서부를 가르는 신비의 남자 블런디. 미국의 남북전쟁이 한창인 때, 블런디는 멕시칸 총잡이 투코와 함께 동업 중이다. 투코는 현상범. 블런디는 그를 잡아 수많은 현상금을 얻어내고, 투코가 교수형을 당하는 순간, 어디에서인가 총성이 울린다. 이때 투코를 매달고 있던 밧줄이 끊어지고, 투코는 목숨을 건지는 것.";1966;161;1;NULL;TheGoodtheBadandtheUgly.jpg;1900-01-01;0;25100000;0
2546;"Pulp Fiction";"펄프 픽션";"The lives of two mob hit men, a boxer, a gangster‘s wife, and a pair of diner bandits intertwine in four tales of violence and redemption. ";1994;127;1;NULL;PulpFiction.jpg;1994-09-10;213928762;107928762;8000000
2547;"Schindler‘s List";"쉰들러 리스트";"In German-occupied Poland during World War II, Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazi Germans.";1993;195;1;NULL;SchindlersList.jpg;1994-03-05;321306305;96065768;22000000
2548;"The Lord of the Rings: The Fellowship of the Ring";"반지의 제왕: 반지 원정대";"모든 힘을 지배할 악의 군주 ‘사우론’의 절대반지가 깨어나고
 악의 세력이 세상을 지배해가며 중간계는 대혼란에 처한다.";2001;178;2;NULL;TheLordoftheRingsTheFellowshipoftheRing.jpg;2017-01-11;871530324;315544750;93000000
